# Created by Octave 2.1.33, Thu Apr 26 16:21:52 2001 EDT <johnc@kazoo.ncnr.nist.gov>
# name: sample
# type: matrix
# rows: 128
# columns: 128
6.0 6.0 28.0 28.0 39.0 39.0 28.0 28.0 40.0 40.0 43.0 43.0 66.0 66.0 54.0 54.0 64.0 64.0 94.0 94.0 77.0 77.0 65.0 65.0 88.0 88.0 67.0 67.0 82.0 82.0 102.0 102.0 85.0 85.0 112.0 112.0 117.0 117.0 136.0 136.0 174.0 174.0 240.0 240.0 293.0 293.0 345.0 345.0 387.0 387.0 403.0 403.0 408.0 408.0 416.0 416.0 357.0 357.0 327.0 327.0 334.0 334.0 320.0 320.0 310.0 310.0 309.0 309.0 350.0 350.0 316.0 316.0 353.0 353.0 442.0 442.0 431.0 431.0 417.0 417.0 391.0 391.0 312.0 312.0 287.0 287.0 187.0 187.0 183.0 183.0 149.0 149.0 127.0 127.0 92.0 92.0 97.0 97.0 73.0 73.0 86.0 86.0 65.0 65.0 61.0 61.0 69.0 69.0 66.0 66.0 90.0 90.0 60.0 60.0 57.0 57.0 53.0 53.0 37.0 37.0 28.0 28.0 33.0 33.0 22.0 22.0 7.0 7.0
11.0 11.0 21.0 21.0 21.0 21.0 37.0 37.0 46.0 46.0 85.0 85.0 78.0 78.0 97.0 97.0 98.0 98.0 101.0 101.0 98.0 98.0 70.0 70.0 69.0 69.0 71.0 71.0 79.0 79.0 99.0 99.0 133.0 133.0 136.0 136.0 176.0 176.0 216.0 216.0 295.0 295.0 375.0 375.0 516.0 516.0 650.0 650.0 733.0 733.0 663.0 663.0 585.0 585.0 511.0 511.0 468.0 468.0 406.0 406.0 349.0 349.0 331.0 331.0 354.0 354.0 382.0 382.0 403.0 403.0 404.0 404.0 445.0 445.0 573.0 573.0 647.0 647.0 693.0 693.0 682.0 682.0 614.0 614.0 412.0 412.0 305.0 305.0 253.0 253.0 191.0 191.0 135.0 135.0 110.0 110.0 112.0 112.0 122.0 122.0 81.0 81.0 73.0 73.0 75.0 75.0 74.0 74.0 102.0 102.0 87.0 87.0 110.0 110.0 89.0 89.0 77.0 77.0 71.0 71.0 36.0 36.0 31.0 31.0 34.0 34.0 7.0 7.0
11.0 11.0 21.0 21.0 21.0 21.0 37.0 37.0 46.0 46.0 85.0 85.0 78.0 78.0 97.0 97.0 98.0 98.0 101.0 101.0 98.0 98.0 70.0 70.0 69.0 69.0 71.0 71.0 79.0 79.0 99.0 99.0 133.0 133.0 136.0 136.0 176.0 176.0 216.0 216.0 295.0 295.0 375.0 375.0 516.0 516.0 650.0 650.0 733.0 733.0 663.0 663.0 585.0 585.0 511.0 511.0 468.0 468.0 406.0 406.0 349.0 349.0 331.0 331.0 354.0 354.0 382.0 382.0 403.0 403.0 404.0 404.0 445.0 445.0 573.0 573.0 647.0 647.0 693.0 693.0 682.0 682.0 614.0 614.0 412.0 412.0 305.0 305.0 253.0 253.0 191.0 191.0 135.0 135.0 110.0 110.0 112.0 112.0 122.0 122.0 81.0 81.0 73.0 73.0 75.0 75.0 74.0 74.0 102.0 102.0 87.0 87.0 110.0 110.0 89.0 89.0 77.0 77.0 71.0 71.0 36.0 36.0 31.0 31.0 34.0 34.0 7.0 7.0
9.0 9.0 22.0 22.0 32.0 32.0 41.0 41.0 67.0 67.0 100.0 100.0 121.0 121.0 122.0 122.0 108.0 108.0 132.0 132.0 98.0 98.0 90.0 90.0 84.0 84.0 99.0 99.0 106.0 106.0 134.0 134.0 142.0 142.0 169.0 169.0 183.0 183.0 303.0 303.0 417.0 417.0 673.0 673.0 994.0 994.0 1229.0 1229.0 1359.0 1359.0 1105.0 1105.0 970.0 970.0 690.0 690.0 565.0 565.0 443.0 443.0 392.0 392.0 342.0 342.0 329.0 329.0 393.0 393.0 399.0 399.0 484.0 484.0 591.0 591.0 704.0 704.0 1044.0 1044.0 1254.0 1254.0 1435.0 1435.0 1224.0 1224.0 893.0 893.0 571.0 571.0 365.0 365.0 233.0 233.0 221.0 221.0 141.0 141.0 128.0 128.0 100.0 100.0 92.0 92.0 94.0 94.0 87.0 87.0 96.0 96.0 99.0 99.0 120.0 120.0 133.0 133.0 125.0 125.0 111.0 111.0 84.0 84.0 56.0 56.0 48.0 48.0 36.0 36.0 9.0 9.0
9.0 9.0 22.0 22.0 32.0 32.0 41.0 41.0 67.0 67.0 100.0 100.0 121.0 121.0 122.0 122.0 108.0 108.0 132.0 132.0 98.0 98.0 90.0 90.0 84.0 84.0 99.0 99.0 106.0 106.0 134.0 134.0 142.0 142.0 169.0 169.0 183.0 183.0 303.0 303.0 417.0 417.0 673.0 673.0 994.0 994.0 1229.0 1229.0 1359.0 1359.0 1105.0 1105.0 970.0 970.0 690.0 690.0 565.0 565.0 443.0 443.0 392.0 392.0 342.0 342.0 329.0 329.0 393.0 393.0 399.0 399.0 484.0 484.0 591.0 591.0 704.0 704.0 1044.0 1044.0 1254.0 1254.0 1435.0 1435.0 1224.0 1224.0 893.0 893.0 571.0 571.0 365.0 365.0 233.0 233.0 221.0 221.0 141.0 141.0 128.0 128.0 100.0 100.0 92.0 92.0 94.0 94.0 87.0 87.0 96.0 96.0 99.0 99.0 120.0 120.0 133.0 133.0 125.0 125.0 111.0 111.0 84.0 84.0 56.0 56.0 48.0 48.0 36.0 36.0 9.0 9.0
5.0 5.0 40.0 40.0 46.0 46.0 57.0 57.0 93.0 93.0 114.0 114.0 172.0 172.0 180.0 180.0 152.0 152.0 195.0 195.0 128.0 128.0 102.0 102.0 109.0 109.0 123.0 123.0 128.0 128.0 147.0 147.0 196.0 196.0 221.0 221.0 295.0 295.0 489.0 489.0 796.0 796.0 1365.0 1365.0 2166.0 2166.0 2800.0 2800.0 2768.0 2768.0 2172.0 2172.0 1372.0 1372.0 871.0 871.0 577.0 577.0 484.0 484.0 373.0 373.0 402.0 402.0 370.0 370.0 407.0 407.0 371.0 371.0 476.0 476.0 603.0 603.0 967.0 967.0 1464.0 1464.0 2387.0 2387.0 2878.0 2878.0 2739.0 2739.0 1876.0 1876.0 1137.0 1137.0 659.0 659.0 421.0 421.0 286.0 286.0 197.0 197.0 160.0 160.0 122.0 122.0 98.0 98.0 105.0 105.0 93.0 93.0 102.0 102.0 127.0 127.0 149.0 149.0 183.0 183.0 168.0 168.0 149.0 149.0 134.0 134.0 65.0 65.0 41.0 41.0 45.0 45.0 15.0 15.0
5.0 5.0 40.0 40.0 46.0 46.0 57.0 57.0 93.0 93.0 114.0 114.0 172.0 172.0 180.0 180.0 152.0 152.0 195.0 195.0 128.0 128.0 102.0 102.0 109.0 109.0 123.0 123.0 128.0 128.0 147.0 147.0 196.0 196.0 221.0 221.0 295.0 295.0 489.0 489.0 796.0 796.0 1365.0 1365.0 2166.0 2166.0 2800.0 2800.0 2768.0 2768.0 2172.0 2172.0 1372.0 1372.0 871.0 871.0 577.0 577.0 484.0 484.0 373.0 373.0 402.0 402.0 370.0 370.0 407.0 407.0 371.0 371.0 476.0 476.0 603.0 603.0 967.0 967.0 1464.0 1464.0 2387.0 2387.0 2878.0 2878.0 2739.0 2739.0 1876.0 1876.0 1137.0 1137.0 659.0 659.0 421.0 421.0 286.0 286.0 197.0 197.0 160.0 160.0 122.0 122.0 98.0 98.0 105.0 105.0 93.0 93.0 102.0 102.0 127.0 127.0 149.0 149.0 183.0 183.0 168.0 168.0 149.0 149.0 134.0 134.0 65.0 65.0 41.0 41.0 45.0 45.0 15.0 15.0
19.0 19.0 31.0 31.0 56.0 56.0 84.0 84.0 128.0 128.0 155.0 155.0 216.0 216.0 168.0 168.0 163.0 163.0 171.0 171.0 135.0 135.0 103.0 103.0 125.0 125.0 112.0 112.0 139.0 139.0 186.0 186.0 224.0 224.0 296.0 296.0 415.0 415.0 698.0 698.0 1293.0 1293.0 2210.0 2210.0 3517.0 3517.0 4458.0 4458.0 4088.0 4088.0 2670.0 2670.0 1508.0 1508.0 827.0 827.0 527.0 527.0 410.0 410.0 335.0 335.0 332.0 332.0 315.0 315.0 325.0 325.0 366.0 366.0 410.0 410.0 551.0 551.0 887.0 887.0 1770.0 1770.0 3054.0 3054.0 4542.0 4542.0 4401.0 4401.0 3399.0 3399.0 1935.0 1935.0 1123.0 1123.0 604.0 604.0 358.0 358.0 260.0 260.0 215.0 215.0 179.0 179.0 127.0 127.0 110.0 110.0 101.0 101.0 93.0 93.0 117.0 117.0 161.0 161.0 193.0 193.0 217.0 217.0 202.0 202.0 135.0 135.0 118.0 118.0 67.0 67.0 42.0 42.0 10.0 10.0
19.0 19.0 31.0 31.0 56.0 56.0 84.0 84.0 128.0 128.0 155.0 155.0 216.0 216.0 168.0 168.0 163.0 163.0 171.0 171.0 135.0 135.0 103.0 103.0 125.0 125.0 112.0 112.0 139.0 139.0 186.0 186.0 224.0 224.0 296.0 296.0 415.0 415.0 698.0 698.0 1293.0 1293.0 2210.0 2210.0 3517.0 3517.0 4458.0 4458.0 4088.0 4088.0 2670.0 2670.0 1508.0 1508.0 827.0 827.0 527.0 527.0 410.0 410.0 335.0 335.0 332.0 332.0 315.0 315.0 325.0 325.0 366.0 366.0 410.0 410.0 551.0 551.0 887.0 887.0 1770.0 1770.0 3054.0 3054.0 4542.0 4542.0 4401.0 4401.0 3399.0 3399.0 1935.0 1935.0 1123.0 1123.0 604.0 604.0 358.0 358.0 260.0 260.0 215.0 215.0 179.0 179.0 127.0 127.0 110.0 110.0 101.0 101.0 93.0 93.0 117.0 117.0 161.0 161.0 193.0 193.0 217.0 217.0 202.0 202.0 135.0 135.0 118.0 118.0 67.0 67.0 42.0 42.0 10.0 10.0
12.0 12.0 37.0 37.0 54.0 54.0 89.0 89.0 135.0 135.0 191.0 191.0 204.0 204.0 222.0 222.0 218.0 218.0 195.0 195.0 136.0 136.0 110.0 110.0 134.0 134.0 137.0 137.0 146.0 146.0 219.0 219.0 293.0 293.0 383.0 383.0 585.0 585.0 973.0 973.0 1715.0 1715.0 2887.0 2887.0 4235.0 4235.0 4774.0 4774.0 4125.0 4125.0 2439.0 2439.0 1190.0 1190.0 658.0 658.0 437.0 437.0 340.0 340.0 354.0 354.0 279.0 279.0 314.0 314.0 279.0 279.0 336.0 336.0 372.0 372.0 425.0 425.0 735.0 735.0 1479.0 1479.0 2875.0 2875.0 4451.0 4451.0 4863.0 4863.0 4045.0 4045.0 2515.0 2515.0 1492.0 1492.0 845.0 845.0 517.0 517.0 348.0 348.0 254.0 254.0 205.0 205.0 163.0 163.0 129.0 129.0 107.0 107.0 118.0 118.0 119.0 119.0 148.0 148.0 190.0 190.0 205.0 205.0 220.0 220.0 148.0 148.0 119.0 119.0 69.0 69.0 49.0 49.0 13.0 13.0
12.0 12.0 37.0 37.0 54.0 54.0 89.0 89.0 135.0 135.0 191.0 191.0 204.0 204.0 222.0 222.0 218.0 218.0 195.0 195.0 136.0 136.0 110.0 110.0 134.0 134.0 137.0 137.0 146.0 146.0 219.0 219.0 293.0 293.0 383.0 383.0 585.0 585.0 973.0 973.0 1715.0 1715.0 2887.0 2887.0 4235.0 4235.0 4774.0 4774.0 4125.0 4125.0 2439.0 2439.0 1190.0 1190.0 658.0 658.0 437.0 437.0 340.0 340.0 354.0 354.0 279.0 279.0 314.0 314.0 279.0 279.0 336.0 336.0 372.0 372.0 425.0 425.0 735.0 735.0 1479.0 1479.0 2875.0 2875.0 4451.0 4451.0 4863.0 4863.0 4045.0 4045.0 2515.0 2515.0 1492.0 1492.0 845.0 845.0 517.0 517.0 348.0 348.0 254.0 254.0 205.0 205.0 163.0 163.0 129.0 129.0 107.0 107.0 118.0 118.0 119.0 119.0 148.0 148.0 190.0 190.0 205.0 205.0 220.0 220.0 148.0 148.0 119.0 119.0 69.0 69.0 49.0 49.0 13.0 13.0
18.0 18.0 40.0 40.0 53.0 53.0 85.0 85.0 154.0 154.0 162.0 162.0 188.0 188.0 201.0 201.0 155.0 155.0 157.0 157.0 102.0 102.0 112.0 112.0 107.0 107.0 150.0 150.0 183.0 183.0 298.0 298.0 327.0 327.0 459.0 459.0 757.0 757.0 1124.0 1124.0 1675.0 1675.0 2538.0 2538.0 3229.0 3229.0 3418.0 3418.0 2661.0 2661.0 1635.0 1635.0 738.0 738.0 452.0 452.0 294.0 294.0 302.0 302.0 277.0 277.0 225.0 225.0 283.0 283.0 245.0 245.0 268.0 268.0 284.0 284.0 329.0 329.0 451.0 451.0 812.0 812.0 1659.0 1659.0 2896.0 2896.0 3330.0 3330.0 3125.0 3125.0 2239.0 2239.0 1507.0 1507.0 987.0 987.0 621.0 621.0 357.0 357.0 314.0 314.0 203.0 203.0 153.0 153.0 154.0 154.0 117.0 117.0 114.0 114.0 96.0 96.0 156.0 156.0 158.0 158.0 184.0 184.0 196.0 196.0 162.0 162.0 103.0 103.0 62.0 62.0 55.0 55.0 28.0 28.0
18.0 18.0 40.0 40.0 53.0 53.0 85.0 85.0 154.0 154.0 162.0 162.0 188.0 188.0 201.0 201.0 155.0 155.0 157.0 157.0 102.0 102.0 112.0 112.0 107.0 107.0 150.0 150.0 183.0 183.0 298.0 298.0 327.0 327.0 459.0 459.0 757.0 757.0 1124.0 1124.0 1675.0 1675.0 2538.0 2538.0 3229.0 3229.0 3418.0 3418.0 2661.0 2661.0 1635.0 1635.0 738.0 738.0 452.0 452.0 294.0 294.0 302.0 302.0 277.0 277.0 225.0 225.0 283.0 283.0 245.0 245.0 268.0 268.0 284.0 284.0 329.0 329.0 451.0 451.0 812.0 812.0 1659.0 1659.0 2896.0 2896.0 3330.0 3330.0 3125.0 3125.0 2239.0 2239.0 1507.0 1507.0 987.0 987.0 621.0 621.0 357.0 357.0 314.0 314.0 203.0 203.0 153.0 153.0 154.0 154.0 117.0 117.0 114.0 114.0 96.0 96.0 156.0 156.0 158.0 158.0 184.0 184.0 196.0 196.0 162.0 162.0 103.0 103.0 62.0 62.0 55.0 55.0 28.0 28.0
11.0 11.0 34.0 34.0 51.0 51.0 93.0 93.0 133.0 133.0 134.0 134.0 184.0 184.0 144.0 144.0 162.0 162.0 145.0 145.0 114.0 114.0 108.0 108.0 154.0 154.0 175.0 175.0 243.0 243.0 322.0 322.0 387.0 387.0 565.0 565.0 761.0 761.0 955.0 955.0 1178.0 1178.0 1500.0 1500.0 1676.0 1676.0 1550.0 1550.0 1168.0 1168.0 655.0 655.0 395.0 395.0 331.0 331.0 260.0 260.0 256.0 256.0 222.0 222.0 199.0 199.0 206.0 206.0 241.0 241.0 233.0 233.0 246.0 246.0 262.0 262.0 293.0 293.0 402.0 402.0 696.0 696.0 1168.0 1168.0 1621.0 1621.0 1665.0 1665.0 1393.0 1393.0 1238.0 1238.0 923.0 923.0 726.0 726.0 485.0 485.0 335.0 335.0 237.0 237.0 225.0 225.0 151.0 151.0 129.0 129.0 112.0 112.0 101.0 101.0 129.0 129.0 143.0 143.0 142.0 142.0 176.0 176.0 147.0 147.0 101.0 101.0 63.0 63.0 79.0 79.0 17.0 17.0
11.0 11.0 34.0 34.0 51.0 51.0 93.0 93.0 133.0 133.0 134.0 134.0 184.0 184.0 144.0 144.0 162.0 162.0 145.0 145.0 114.0 114.0 108.0 108.0 154.0 154.0 175.0 175.0 243.0 243.0 322.0 322.0 387.0 387.0 565.0 565.0 761.0 761.0 955.0 955.0 1178.0 1178.0 1500.0 1500.0 1676.0 1676.0 1550.0 1550.0 1168.0 1168.0 655.0 655.0 395.0 395.0 331.0 331.0 260.0 260.0 256.0 256.0 222.0 222.0 199.0 199.0 206.0 206.0 241.0 241.0 233.0 233.0 246.0 246.0 262.0 262.0 293.0 293.0 402.0 402.0 696.0 696.0 1168.0 1168.0 1621.0 1621.0 1665.0 1665.0 1393.0 1393.0 1238.0 1238.0 923.0 923.0 726.0 726.0 485.0 485.0 335.0 335.0 237.0 237.0 225.0 225.0 151.0 151.0 129.0 129.0 112.0 112.0 101.0 101.0 129.0 129.0 143.0 143.0 142.0 142.0 176.0 176.0 147.0 147.0 101.0 101.0 63.0 63.0 79.0 79.0 17.0 17.0
15.0 15.0 26.0 26.0 53.0 53.0 77.0 77.0 116.0 116.0 128.0 128.0 136.0 136.0 123.0 123.0 124.0 124.0 128.0 128.0 129.0 129.0 129.0 129.0 159.0 159.0 190.0 190.0 235.0 235.0 358.0 358.0 422.0 422.0 632.0 632.0 639.0 639.0 743.0 743.0 779.0 779.0 800.0 800.0 729.0 729.0 639.0 639.0 462.0 462.0 352.0 352.0 272.0 272.0 262.0 262.0 177.0 177.0 208.0 208.0 189.0 189.0 167.0 167.0 198.0 198.0 176.0 176.0 205.0 205.0 200.0 200.0 213.0 213.0 272.0 272.0 278.0 278.0 360.0 360.0 523.0 523.0 608.0 608.0 682.0 682.0 741.0 741.0 762.0 762.0 756.0 756.0 644.0 644.0 523.0 523.0 416.0 416.0 290.0 290.0 235.0 235.0 162.0 162.0 157.0 157.0 133.0 133.0 108.0 108.0 127.0 127.0 118.0 118.0 116.0 116.0 139.0 139.0 124.0 124.0 93.0 93.0 75.0 75.0 72.0 72.0 23.0 23.0
15.0 15.0 26.0 26.0 53.0 53.0 77.0 77.0 116.0 116.0 128.0 128.0 136.0 136.0 123.0 123.0 124.0 124.0 128.0 128.0 129.0 129.0 129.0 129.0 159.0 159.0 190.0 190.0 235.0 235.0 358.0 358.0 422.0 422.0 632.0 632.0 639.0 639.0 743.0 743.0 779.0 779.0 800.0 800.0 729.0 729.0 639.0 639.0 462.0 462.0 352.0 352.0 272.0 272.0 262.0 262.0 177.0 177.0 208.0 208.0 189.0 189.0 167.0 167.0 198.0 198.0 176.0 176.0 205.0 205.0 200.0 200.0 213.0 213.0 272.0 272.0 278.0 278.0 360.0 360.0 523.0 523.0 608.0 608.0 682.0 682.0 741.0 741.0 762.0 762.0 756.0 756.0 644.0 644.0 523.0 523.0 416.0 416.0 290.0 290.0 235.0 235.0 162.0 162.0 157.0 157.0 133.0 133.0 108.0 108.0 127.0 127.0 118.0 118.0 116.0 116.0 139.0 139.0 124.0 124.0 93.0 93.0 75.0 75.0 72.0 72.0 23.0 23.0
10.0 10.0 45.0 45.0 58.0 58.0 83.0 83.0 85.0 85.0 93.0 93.0 105.0 105.0 120.0 120.0 103.0 103.0 124.0 124.0 130.0 130.0 145.0 145.0 182.0 182.0 196.0 196.0 276.0 276.0 348.0 348.0 478.0 478.0 538.0 538.0 547.0 547.0 544.0 544.0 508.0 508.0 479.0 479.0 386.0 386.0 355.0 355.0 269.0 269.0 210.0 210.0 215.0 215.0 219.0 219.0 177.0 177.0 158.0 158.0 153.0 153.0 156.0 156.0 163.0 163.0 209.0 209.0 162.0 162.0 155.0 155.0 185.0 185.0 190.0 190.0 205.0 205.0 243.0 243.0 300.0 300.0 359.0 359.0 412.0 412.0 415.0 415.0 497.0 497.0 574.0 574.0 559.0 559.0 506.0 506.0 465.0 465.0 331.0 331.0 243.0 243.0 206.0 206.0 141.0 141.0 143.0 143.0 105.0 105.0 122.0 122.0 123.0 123.0 106.0 106.0 87.0 87.0 85.0 85.0 78.0 78.0 47.0 47.0 72.0 72.0 33.0 33.0
10.0 10.0 45.0 45.0 58.0 58.0 83.0 83.0 85.0 85.0 93.0 93.0 105.0 105.0 120.0 120.0 103.0 103.0 124.0 124.0 130.0 130.0 145.0 145.0 182.0 182.0 196.0 196.0 276.0 276.0 348.0 348.0 478.0 478.0 538.0 538.0 547.0 547.0 544.0 544.0 508.0 508.0 479.0 479.0 386.0 386.0 355.0 355.0 269.0 269.0 210.0 210.0 215.0 215.0 219.0 219.0 177.0 177.0 158.0 158.0 153.0 153.0 156.0 156.0 163.0 163.0 209.0 209.0 162.0 162.0 155.0 155.0 185.0 185.0 190.0 190.0 205.0 205.0 243.0 243.0 300.0 300.0 359.0 359.0 412.0 412.0 415.0 415.0 497.0 497.0 574.0 574.0 559.0 559.0 506.0 506.0 465.0 465.0 331.0 331.0 243.0 243.0 206.0 206.0 141.0 141.0 143.0 143.0 105.0 105.0 122.0 122.0 123.0 123.0 106.0 106.0 87.0 87.0 85.0 85.0 78.0 78.0 47.0 47.0 72.0 72.0 33.0 33.0
7.0 7.0 36.0 36.0 40.0 40.0 68.0 68.0 96.0 96.0 80.0 80.0 77.0 77.0 94.0 94.0 111.0 111.0 125.0 125.0 128.0 128.0 164.0 164.0 198.0 198.0 229.0 229.0 325.0 325.0 422.0 422.0 447.0 447.0 534.0 534.0 504.0 504.0 425.0 425.0 364.0 364.0 325.0 325.0 246.0 246.0 248.0 248.0 233.0 233.0 207.0 207.0 157.0 157.0 132.0 132.0 126.0 126.0 135.0 135.0 143.0 143.0 99.0 99.0 155.0 155.0 127.0 127.0 126.0 126.0 137.0 137.0 149.0 149.0 155.0 155.0 187.0 187.0 191.0 191.0 228.0 228.0 230.0 230.0 284.0 284.0 310.0 310.0 365.0 365.0 456.0 456.0 508.0 508.0 458.0 458.0 469.0 469.0 381.0 381.0 268.0 268.0 226.0 226.0 169.0 169.0 145.0 145.0 114.0 114.0 80.0 80.0 99.0 99.0 105.0 105.0 104.0 104.0 66.0 66.0 61.0 61.0 47.0 47.0 47.0 47.0 32.0 32.0
7.0 7.0 36.0 36.0 40.0 40.0 68.0 68.0 96.0 96.0 80.0 80.0 77.0 77.0 94.0 94.0 111.0 111.0 125.0 125.0 128.0 128.0 164.0 164.0 198.0 198.0 229.0 229.0 325.0 325.0 422.0 422.0 447.0 447.0 534.0 534.0 504.0 504.0 425.0 425.0 364.0 364.0 325.0 325.0 246.0 246.0 248.0 248.0 233.0 233.0 207.0 207.0 157.0 157.0 132.0 132.0 126.0 126.0 135.0 135.0 143.0 143.0 99.0 99.0 155.0 155.0 127.0 127.0 126.0 126.0 137.0 137.0 149.0 149.0 155.0 155.0 187.0 187.0 191.0 191.0 228.0 228.0 230.0 230.0 284.0 284.0 310.0 310.0 365.0 365.0 456.0 456.0 508.0 508.0 458.0 458.0 469.0 469.0 381.0 381.0 268.0 268.0 226.0 226.0 169.0 169.0 145.0 145.0 114.0 114.0 80.0 80.0 99.0 99.0 105.0 105.0 104.0 104.0 66.0 66.0 61.0 61.0 47.0 47.0 47.0 47.0 32.0 32.0
14.0 14.0 33.0 33.0 48.0 48.0 64.0 64.0 61.0 61.0 70.0 70.0 86.0 86.0 106.0 106.0 98.0 98.0 111.0 111.0 153.0 153.0 189.0 189.0 209.0 209.0 282.0 282.0 364.0 364.0 439.0 439.0 423.0 423.0 433.0 433.0 402.0 402.0 333.0 333.0 309.0 309.0 245.0 245.0 243.0 243.0 194.0 194.0 201.0 201.0 152.0 152.0 150.0 150.0 142.0 142.0 144.0 144.0 118.0 118.0 119.0 119.0 102.0 102.0 143.0 143.0 122.0 122.0 126.0 126.0 116.0 116.0 151.0 151.0 157.0 157.0 133.0 133.0 169.0 169.0 195.0 195.0 206.0 206.0 264.0 264.0 287.0 287.0 321.0 321.0 368.0 368.0 428.0 428.0 455.0 455.0 520.0 520.0 421.0 421.0 324.0 324.0 290.0 290.0 210.0 210.0 158.0 158.0 132.0 132.0 106.0 106.0 99.0 99.0 92.0 92.0 92.0 92.0 65.0 65.0 68.0 68.0 51.0 51.0 63.0 63.0 27.0 27.0
14.0 14.0 33.0 33.0 48.0 48.0 64.0 64.0 61.0 61.0 70.0 70.0 86.0 86.0 106.0 106.0 98.0 98.0 111.0 111.0 153.0 153.0 189.0 189.0 209.0 209.0 282.0 282.0 364.0 364.0 439.0 439.0 423.0 423.0 433.0 433.0 402.0 402.0 333.0 333.0 309.0 309.0 245.0 245.0 243.0 243.0 194.0 194.0 201.0 201.0 152.0 152.0 150.0 150.0 142.0 142.0 144.0 144.0 118.0 118.0 119.0 119.0 102.0 102.0 143.0 143.0 122.0 122.0 126.0 126.0 116.0 116.0 151.0 151.0 157.0 157.0 133.0 133.0 169.0 169.0 195.0 195.0 206.0 206.0 264.0 264.0 287.0 287.0 321.0 321.0 368.0 368.0 428.0 428.0 455.0 455.0 520.0 520.0 421.0 421.0 324.0 324.0 290.0 290.0 210.0 210.0 158.0 158.0 132.0 132.0 106.0 106.0 99.0 99.0 92.0 92.0 92.0 92.0 65.0 65.0 68.0 68.0 51.0 51.0 63.0 63.0 27.0 27.0
5.0 5.0 34.0 34.0 48.0 48.0 48.0 48.0 57.0 57.0 77.0 77.0 95.0 95.0 82.0 82.0 103.0 103.0 132.0 132.0 168.0 168.0 205.0 205.0 245.0 245.0 327.0 327.0 408.0 408.0 474.0 474.0 479.0 479.0 450.0 450.0 392.0 392.0 316.0 316.0 270.0 270.0 269.0 269.0 196.0 196.0 193.0 193.0 153.0 153.0 147.0 147.0 143.0 143.0 137.0 137.0 116.0 116.0 123.0 123.0 124.0 124.0 107.0 107.0 116.0 116.0 117.0 117.0 119.0 119.0 101.0 101.0 101.0 101.0 144.0 144.0 136.0 136.0 146.0 146.0 169.0 169.0 196.0 196.0 243.0 243.0 244.0 244.0 265.0 265.0 319.0 319.0 367.0 367.0 429.0 429.0 496.0 496.0 498.0 498.0 426.0 426.0 289.0 289.0 234.0 234.0 208.0 208.0 167.0 167.0 125.0 125.0 98.0 98.0 83.0 83.0 62.0 62.0 72.0 72.0 55.0 55.0 50.0 50.0 57.0 57.0 23.0 23.0
5.0 5.0 34.0 34.0 48.0 48.0 48.0 48.0 57.0 57.0 77.0 77.0 95.0 95.0 82.0 82.0 103.0 103.0 132.0 132.0 168.0 168.0 205.0 205.0 245.0 245.0 327.0 327.0 408.0 408.0 474.0 474.0 479.0 479.0 450.0 450.0 392.0 392.0 316.0 316.0 270.0 270.0 269.0 269.0 196.0 196.0 193.0 193.0 153.0 153.0 147.0 147.0 143.0 143.0 137.0 137.0 116.0 116.0 123.0 123.0 124.0 124.0 107.0 107.0 116.0 116.0 117.0 117.0 119.0 119.0 101.0 101.0 101.0 101.0 144.0 144.0 136.0 136.0 146.0 146.0 169.0 169.0 196.0 196.0 243.0 243.0 244.0 244.0 265.0 265.0 319.0 319.0 367.0 367.0 429.0 429.0 496.0 496.0 498.0 498.0 426.0 426.0 289.0 289.0 234.0 234.0 208.0 208.0 167.0 167.0 125.0 125.0 98.0 98.0 83.0 83.0 62.0 62.0 72.0 72.0 55.0 55.0 50.0 50.0 57.0 57.0 23.0 23.0
10.0 10.0 34.0 34.0 45.0 45.0 51.0 51.0 58.0 58.0 81.0 81.0 85.0 85.0 96.0 96.0 120.0 120.0 137.0 137.0 161.0 161.0 227.0 227.0 313.0 313.0 393.0 393.0 492.0 492.0 576.0 576.0 538.0 538.0 379.0 379.0 366.0 366.0 261.0 261.0 255.0 255.0 237.0 237.0 167.0 167.0 166.0 166.0 158.0 158.0 121.0 121.0 130.0 130.0 137.0 137.0 107.0 107.0 116.0 116.0 114.0 114.0 89.0 89.0 108.0 108.0 89.0 89.0 104.0 104.0 101.0 101.0 114.0 114.0 103.0 103.0 112.0 112.0 137.0 137.0 144.0 144.0 167.0 167.0 200.0 200.0 223.0 223.0 303.0 303.0 316.0 316.0 353.0 353.0 458.0 458.0 531.0 531.0 578.0 578.0 461.0 461.0 376.0 376.0 286.0 286.0 213.0 213.0 153.0 153.0 119.0 119.0 117.0 117.0 77.0 77.0 71.0 71.0 63.0 63.0 45.0 45.0 43.0 43.0 59.0 59.0 21.0 21.0
